country,cowcc,year,risk,level,explore,pursue,acquire,gdpcap,g2,industry1,rivalry,disputes,allies,democracy,democratization,percentdems,openness,liberalization
Paraguay,150,1971,26,0,0,0,0,2934,8608356,0,0,0,1,-8,1,22.790001,29.32,1.47
Paraguay,150,1972,27,0,0,0,0,3032,9193024,0,0,0,1,-8,0,23.360001,27.610001,-1.52
Paraguay,150,1973,28,0,0,0,0,3051,9308601,0,0,0,1,-8,0,24.82,29.23,-2.55
Paraguay,150,1974,29,0,0,0,0,3170,10000000,0,0,0,1,-8,0,25.360001,33.349998,2.3099999
Paraguay,150,1975,30,0,0,0,0,3304,10900000,0,0,0,1,-8,0,25.35,31.870001,2.55
Paraguay,150,1976,31,0,0,0,0,3365,11300000,0,0,0,1,-8,0,26.059999,32.73,5.1199999
Paraguay,150,1977,32,0,0,0,0,3650,13300000,0,0,0,1,-8,0,26.059999,41.91,12.67
Paraguay,150,1978,33,0,0,0,0,3931,15500000,0,0,0,1,-8,0,26.059999,40.57,7.21
Paraguay,150,1979,34,0,0,0,0,4354,19000000,0,0,0,1,-8,0,26.76,37.57,5.6999998
Paraguay,150,1980,35,0,0,0,0,4449,19800000,0,0,0,1,-8,0,26.059999,44.07,11.35
Paraguay,150,1981,36,0,0,0,0,4693,22000000,0,0,0,1,-8,0,25.35,34.709999,-7.1900001
Paraguay,150,1982,37,0,0,0,0,4583,21000000,0,0,0,1,-8,0,26.059999,31.959999,-8.6000004
Paraguay,150,1983,38,0,0,0,0,4479,20100000,0,0,0,1,-8,0,26.76,26.68,-10.89
Paraguay,150,1984,39,0,0,0,0,4309,18600000,0,0,0,1,-8,0,26.76,37.93,-6.1399999
Paraguay,150,1985,40,0,0,0,0,4340,18800000,0,0,0,1,-8,0,27.459999,48.310001,13.6
Paraguay,150,1986,41,0,0,0,0,4278,18300000,0,0,0,1,-8,0,27.459999,58.549999,26.58
Paraguay,150,1987,42,0,0,0,0,4297,18500000,0,0,0,1,-8,0,27.459999,61.389999,34.709999
Paraguay,150,1988,43,0,0,0,0,4545,20700000,0,0,0,1,-8,0,28.870001,71.639999,33.709999
Paraguay,150,1989,44,0,0,0,0,4860,23600000,0,0,0,1,2,10,30.280001,67.940002,19.629999
Paraguay,150,1990,45,0,0,0,0,4967,24700000,1,0,0,1,2,10,34.029999,51,-7.5500002
Paraguay,150,1991,46,0,0,0,0,4948,24500000,1,0,0,1,2,10,32.91,45.169998,-16.219999
Paraguay,150,1992,47,0,0,0,0,4968,24700000,1,0,0,1,7,15,34.810001,79.080002,7.4299998
Paraguay,150,1993,48,0,0,0,0,5130,26300000,1,0,0,1,7,15,35,99.669998,31.73
Paraguay,150,1994,49,0,0,0,0,5039,25400000,1,0,0,1,7,5,35,102.34,51.34
Paraguay,150,1995,50,0,0,0,0,5364,28800000,1,0,0,1,7,5,35.220001,112.12,66.959999
Paraguay,150,1996,51,0,0,0,0,5342,28500000,1,0,0,1,7,5,37.110001,99.449997,20.370001
Paraguay,150,1997,52,0,0,0,0,5303,28100000,1,0,0,1,7,0,35.849998,70.660004,-29
Paraguay,150,1998,53,0,0,0,0,5133,26300000,1,0,0,1,6,-1,35.849998,73.519997,-28.82
Paraguay,150,1999,54,0,0,0,0,4933,24300000,1,0,0,1,6,-1,31.450001,59.639999,-52.490002
Paraguay,150,2000,55,0,0,0,0,4682,21900000,1,0,0,1,6,-1,31.450001,55.700001,-43.740002
Chile,155,1945,0,0,0,0,0,,,0,1,,1,2,0,29.17,,
Chile,155,1946,1,0,0,0,0,,,0,1,,1,2,0,30.139999,,
Chile,155,1947,2,0,0,0,0,,,0,1,,1,2,0,28.379999,,
Chile,155,1948,3,0,0,0,0,,,0,1,,1,2,0,29.110001,,
Chile,155,1949,4,0,0,0,0,,,0,1,,1,2,0,28.75,,
Chile,155,1950,5,0,0,0,0,3293,10800000,0,1,0,1,2,0,29.629999,,
Chile,155,1951,6,0,0,0,0,3302,10900000,0,1,0,1,2,0,29.27,26.879999,
Chile,155,1952,7,0,0,0,0,3442,11800000,0,1,0.33333331,1,2,0,32.93,27.5,27.5
Chile,155,1953,8,0,0,0,0,3678,13500000,0,1,0.25,1,2,0,31.33,19.440001,19.440001
Chile,155,1954,9,0,0,0,0,3462,12000000,0,1,0.2,1,2,0,31.4,16.860001,16.860001
Chile,155,1955,10,0,0,0,0,3513,12300000,0,1,0.40000001,1,5,3,31.030001,19.82,-7.0599999
Chile,155,1956,11,0,0,0,0,3426,11700000,0,1,0.40000001,1,5,3,31.82,24.08,-3.4200001
Chile,155,1957,12,0,0,0,0,3621,13100000,1,1,0.40000001,1,5,3,32.580002,29.99,10.55
Chile,155,1958,13,0,0,0,0,3737,14000000,1,1,0.80000001,1,5,3,28.889999,24.459999,7.5999999
Chile,155,1959,14,0,0,0,0,3613,13100000,1,1,1,1,5,3,29.030001,28.290001,8.4700003
Chile,155,1960,15,0,0,0,0,3818,14600000,1,1,1,1,5,0,25.889999,29.18,5.0999999
Chile,155,1961,16,0,0,0,0,3885,15100000,1,1,1,1,5,0,25.219999,28.1,-1.89
Chile,155,1962,17,0,0,0,0,3904,15200000,1,1,1,1,5,0,25.219999,25.549999,1.09
Chile,155,1963,18,0,0,0,0,3978,15800000,1,1,0.80000001,1,5,0,25.219999,26.76,-1.53
Chile,155,1964,19,0,0,0,0,4095,16800000,1,1,0.80000001,1,6,1,21.950001,25.959999,-3.21
Chile,155,1965,20,0,0,0,0,4082,16700000,1,1,0.80000001,1,6,1,22.58,26.16,-1.9299999
Chile,155,1966,21,0,0,0,0,4581,21000000,1,1,0.80000001,1,6,1,22.83,28.51,2.96
Chile,155,1967,22,0,0,0,0,4553,20700000,1,1,0.80000001,1,6,1,22.66,27.4,0.63999999
Chile,155,1968,23,0,0,0,0,4641,21500000,1,1,0.80000001,1,6,1,22.9,27.129999,1.17
Chile,155,1969,24,0,0,0,0,4765,22700000,1,1,0.60000002,1,6,0,23.66,30.639999,4.48
Chile,155,1970,25,0,0,0,0,4805,23100000,1,1,0.40000001,1,6,0,24.059999,28.629999,0.13
Chile,155,1971,26,0,0,0,0,5196,27000000,1,1,0.40000001,1,6,0,22.790001,23.049999,-4.3400002
Chile,155,1972,27,0,0,0,0,5164,26700000,1,1,0.2,1,6,0,23.360001,23.059999,-4.0799999
Chile,155,1973,28,0,0,0,0,4867,23700000,1,1,0,1,-7,-13,24.82,29.120001,-1.52
Chile,155,1974,29,0,0,0,0,5026,25300000,1,1,0,1,-7,-13,25.360001,40.09,11.45
Chile,155,1975,30,0,0,0,0,4179,17500000,1,1,0,1,-7,-13,25.35,52.849998,29.799999
Chile,155,1976,31,0,0,0,0,4264,18200000,1,1,0.2,1,-7,-13,26.059999,45.919998,22.860001
Chile,155,1977,32,0,0,0,0,4584,21000000,1,1,0.80000001,1,-7,-13,26.059999,43.060001,13.93
Chile,155,1978,33,0,0,0,0,4871,23700000,1,1,1.4,1,-7,0,26.059999,44.529999,4.4400001
Chile,155,1979,34,0,0,0,0,5280,27900000,1,1,1.6,1,-7,0,26.76,49.48,-3.3699999
Chile,155,1980,35,0,0,0,0,5418,29400000,1,1,1.8,1,-7,0,26.059999,49.77,3.8499999
Chile,155,1981,36,0,0,0,0,5582,31200000,1,1,2.2,1,-7,0,25.35,43.240002,0.18000001
Chile,155,1982,37,0,0,0,0,4913,24100000,1,1,1.8,1,-7,0,26.059999,40.560001,-3.96
Chile,155,1983,38,0,0,0,0,4648,21600000,1,1,1.4,1,-6,1,26.76,45.34,-4.1399999
Chile,155,1984,39,0,0,0,0,4885,23900000,1,1,1.4,1,-6,1,26.76,49.630001,-0.14
Chile,155,1985,40,0,0,0,0,5005,25100000,1,0,1.2,1,-6,1,27.459999,53.77,10.53
Chile,155,1986,41,0,0,0,0,5161,26600000,1,0,0.60000002,1,-6,1,27.459999,55.099998,14.54
Chile,155,1987,42,0,0,0,0,5345,28600000,1,0,0.40000001,1,-6,1,27.459999,57.439999,12.09
Chile,155,1988,43,0,0,0,0,5611,31500000,1,0,0.2,1,-1,5,28.870001,62.029999,12.4
Chile,155,1989,44,0,0,0,0,6074,36900000,1,0,0,1,8,14,30.280001,67.190002,13.43
Chile,155,1990,45,0,0,0,0,6151,37800000,1,0,0,1,8,14,34.029999,66,10.9
Chile,155,1991,46,0,0,0,0,6516,42500000,1,0,0,1,8,14,32.91,61.82,4.3800001
Chile,155,1992,47,0,0,0,0,7162,51300000,1,0,0,1,8,14,34.810001,59.950001,-2.0799999
Chile,155,1993,48,0,0,0,0,7523,56600000,1,0,0,1,8,9,35,57.59,-9.6000004
Chile,155,1994,49,0,0,0,0,7839,61400000,1,0,0,1,8,0,35,57.369999,-8.6300001
Chile,155,1995,50,0,0,0,0,8487,72000000,1,0,0,1,8,0,35.220001,59.23,-2.5799999
Chile,155,1996,51,0,0,0,0,8974,80500000,1,0,0.2,1,8,0,37.110001,58.509998,-1.4400001
Chile,155,1997,52,0,0,0,0,9520,90600000,1,0,0.2,1,8,0,35.849998,59.02,1.4299999
Chile,155,1998,53,0,0,0,0,9803,96100000,1,0,0.2,1,8,0,35.849998,57.810001,0.44
Chile,155,1999,54,0,0,0,0,9555,91300000,1,0,0.2,1,7,-1,31.450001,56.139999,-3.0999999
Chile,155,2000,55,0,0,0,0,9920,98400000,1,0,0.2,1,7,-1,31.450001,62.52,4.0100002
Argentina,160,1945,0,0,0,0,0,,,1,1,,1,-8,0,29.17,,
Argentina,160,1946,1,0,0,0,0,,,1,1,,1,-8,0,30.139999,,
Argentina,160,1947,2,0,0,0,0,,,1,1,,1,-9,-1,28.379999,,
Argentina,160,1948,3,0,0,0,0,,,1,1,,1,-9,-1,29.110001,,
Argentina,160,1949,4,0,0,0,0,,,1,1,,1,-9,-1,28.75,,
Argentina,160,1950,5,0,0,0,0,6588,43400000,1,1,0,1,-9,-1,29.629999,12.32,0.54000002
Argentina,160,1951,6,0,0,0,0,6852,46900000,1,1,0,1,-9,-1,29.27,12.86,0.54000002
Argentina,160,1952,7,0,0,0,0,6286,39500000,1,1,0.33333331,1,-9,0,32.93,9.3800001,-2.9300001
Argentina,160,1953,8,0,0,0,0,6341,40200000,1,1,0.25,1,-9,0,31.33,7.8600001,-4.4499998
Argentina,160,1954,9,0,0,0,0,6495,42200000,1,1,0.2,1,-9,0,31.4,7.5900002,-4.73
Argentina,160,1955,10,0,0,0,0,6936,48100000,1,1,0.40000001,1,-8,1,31.030001,8.2700005,-4.5799999
Argentina,160,1956,11,0,0,0,0,6860,47100000,1,1,0.40000001,1,-3,6,31.82,15.4,6.0100002
Argentina,160,1957,12,0,0,0,0,7081,50100000,1,1,0.2,1,-1,8,32.580002,15.18,7.3200002
Argentina,160,1958,13,0,0,0,0,7467,55800000,1,1,0.60000002,1,-1,8,28.889999,12.81,5.2199998
Argentina,160,1959,14,0,0,0,0,6876,47300000,1,1,1,1,-1,8,29.030001,16.120001,7.8400002
Argentina,160,1960,15,0,0,0,0,7397,54700000,1,1,1,1,-1,7,25.889999,15.21,-0.19
Argentina,160,1961,16,0,0,0,0,7582,57500000,1,1,1,1,-1,2,25.219999,11.99,-3.1900001
Argentina,160,1962,17,0,0,0,0,7478,55900000,1,1,1.2,1,-1,0,25.219999,14.08,1.26
Argentina,160,1963,18,0,0,0,0,7067,49900000,1,1,1,1,-1,0,25.219999,15.78,-0.34
Argentina,160,1964,19,0,0,0,0,7558,57100000,1,1,0.60000002,1,-1,0,21.950001,11.13,-4.0799999
Argentina,160,1965,20,0,0,0,0,8239,67900000,1,1,0.40000001,1,-1,0,22.58,10.38,-1.61
Argentina,160,1966,21,0,0,0,0,8087,65400000,1,1,0.40000001,1,-9,-8,22.83,11.64,-2.4300001
Argentina,160,1967,22,0,0,0,0,8218,67500000,1,1,0.2,1,-9,-8,22.66,12.49,-3.29
Argentina,160,1968,23,1,1,0,0,8496,72200000,1,1,0,1,-9,-8,22.9,11.89,0.75999999
Argentina,160,1969,24,1,,0,0,9134,83400000,1,1,0,1,-9,-8,23.66,12.8,2.4200001
Argentina,160,1970,25,1,,0,0,9227,85100000,1,1,0,1,-9,-8,24.059999,10.34,-1.3099999
Argentina,160,1971,26,1,,0,0,9581,91800000,1,1,0,1,-9,0,22.790001,12.62,0.12
Argentina,160,1972,27,1,,0,0,9549,91200000,1,1,0,1,-9,0,23.360001,14.04,2.1500001
Argentina,160,1973,28,1,,0,0,9699,94100000,1,1,0,1,6,15,24.82,13.32,0.51999998
Argentina,160,1974,29,1,,0,0,10117,102000000,1,1,0,1,6,15,25.360001,13.19,2.8499999
Argentina,160,1975,30,1,,0,0,9897,98000000,1,1,0,1,6,15,25.35,11.8,-0.81
Argentina,160,1976,31,1,,0,0,9561,91400000,1,1,0,1,-9,0,26.059999,15.1,1.0599999
Argentina,160,1977,32,1,,0,0,10009,100000000,1,1,0,1,-9,0,26.059999,16.940001,3.6199999
Argentina,160,1978,33,2,,1,0,9513,90500000,1,1,0,1,-9,-15,26.059999,14.32,1.13
Argentina,160,1979,34,2,,,0,10316,106000000,1,1,0,1,-9,-15,26.76,12.84,1.04
Argentina,160,1980,35,2,,,0,10557,111000000,1,1,0,1,-9,-15,26.059999,11.51,-3.5899999
Argentina,160,1981,36,2,,,0,9897,98000000,1,1,0.2,1,-8,1,25.35,14.33,-2.6199999
Argentina,160,1982,37,2,,,0,8933,79800000,1,1,0.40000001,1,-8,1,26.059999,16.389999,2.0699999
Argentina,160,1983,38,2,,,0,9115,83100000,1,1,0.40000001,1,8,17,26.76,17.200001,4.3600001
Argentina,160,1984,39,2,,,0,9276,86000000,1,1,0.60000002,1,8,17,26.76,12.87,1.37
Argentina,160,1985,40,2,,,0,8655,74900000,1,0,1,1,8,17,27.459999,17.120001,2.8
Argentina,160,1986,41,2,,,0,9086,82600000,1,0,1,1,8,16,27.459999,13.78,-2.6099999
Argentina,160,1987,42,2,,,0,9217,85000000,1,0,0.80000001,1,8,16,27.459999,15.45,-1.75
Argentina,160,1988,43,2,,,0,8559,73300000,1,0,0.80000001,1,8,0,28.870001,15.74,2.8699999
Argentina,160,1989,44,2,,,0,7688,59100000,1,0,0.60000002,1,7,-1,30.280001,19.639999,2.52
Argentina,160,1990,45,2,,,0,7237,52400000,1,0,0.40000001,1,7,-1,34.029999,14.99,1.21
Argentina,160,1991,46,0,,,0,7931,62900000,1,0,0.2,1,7,-1,32.91,13.72,-1.73
Argentina,160,1992,47,0,,,0,8838,78100000,1,0,0.2,1,7,-1,34.810001,14.7,-1.04
Argentina,160,1993,48,0,,,0,10196,104000000,1,0,0.40000001,1,7,-1,35,16.280001,-3.3499999
Argentina,160,1994,49,0,,,0,10631,113000000,1,0,0.40000001,1,7,0,35,18.15,3.1600001
Argentina,160,1995,50,0,,,0,10265,105000000,1,0,0.2,1,7,0,35.220001,19.790001,6.0700002
Argentina,160,1996,51,0,,,0,10673,114000000,1,0,0.2,1,7,0,37.110001,21.469999,6.7800002
Argentina,160,1997,52,0,,,0,11353,129000000,1,0,0.2,1,7,0,35.849998,23.290001,7.0100002
Argentina,160,1998,53,0,,,0,11640,135000000,1,0,0,1,7,0,35.849998,23.35,5.1999998
Argentina,160,1999,54,0,,,0,11178,125000000,1,0,0,1,7,0,31.450001,21.26,1.47
Argentina,160,2000,55,0,,,0,10996,121000000,1,0,0.2,1,7,0,31.450001,22.219999,0.74000001
Uruguay,165,1945,0,0,0,0,0,,,0,0,,1,0,0,29.17,,
Uruguay,165,1946,1,0,0,0,0,,,0,0,,1,0,0,30.139999,,
Uruguay,165,1947,2,0,0,0,0,,,0,0,,1,0,0,28.379999,,
Uruguay,165,1948,3,0,0,0,0,,,0,0,,1,0,0,29.110001,,
Uruguay,165,1949,4,0,0,0,0,,,0,0,,1,0,0,28.75,,
Uruguay,165,1950,5,0,0,0,0,5209,27100000,0,0,3,1,0,0,29.629999,32.09,0.02
Uruguay,165,1951,6,0,0,0,0,5972,35700000,0,0,2,1,0,0,29.27,32.110001,0.02
Uruguay,165,1952,7,0,0,0,0,5585,31200000,0,0,1.333333,1,8,8,32.93,32.130001,0.039999999
Uruguay,165,1953,8,0,0,0,0,5832,34000000,0,0,1.25,1,8,8,31.33,32.099998,0
Uruguay,165,1954,9,0,0,0,0,6296,39600000,0,0,1.2,1,8,8,31.4,32.139999,0.050000001
Uruguay,165,1955,10,0,0,0,0,6317,39900000,0,0,0.60000002,1,8,8,31.030001,17.280001,-14.83
Uruguay,165,1956,11,0,0,0,0,6205,38500000,0,0,0.40000001,1,8,8,31.82,19.52,-12.61
Uruguay,165,1957,12,0,0,0,0,6372,40600000,0,0,0.40000001,1,8,0,32.580002,20.700001,-11.39
Uruguay,165,1958,13,0,0,0,0,5872,34500000,0,0,0.2,1,8,0,28.889999,21.32,-10.82
Uruguay,165,1959,14,0,0,0,0,5679,32300000,0,0,0,1,8,0,29.030001,23.629999,6.3400002
Uruguay,165,1960,15,0,0,0,0,5840,34100000,0,0,0,1,8,0,25.889999,32.380001,12.86
Uruguay,165,1961,16,0,0,0,0,5830,34000000,0,0,0,1,8,0,25.219999,28.969999,8.2700005
Uruguay,165,1962,17,0,0,0,0,5793,33600000,0,0,0,1,8,0,25.219999,25.799999,4.48
Uruguay,165,1963,18,0,0,0,0,5605,31400000,0,0,0,1,8,0,25.219999,24.08,0.44999999
Uruguay,165,1964,19,0,0,0,0,5718,32700000,0,0,0,1,8,0,21.950001,23.33,-9.0500002
Uruguay,165,1965,20,0,0,0,0,5585,31200000,0,0,0,1,8,0,22.58,29.799999,0.82999998
Uruguay,165,1966,21,0,0,0,0,5780,33400000,0,0,0,1,8,0,22.83,28.690001,2.9000001
Uruguay,165,1967,22,0,0,0,0,5585,31200000,0,0,0,1,8,0,22.66,27.76,3.6900001
Uruguay,165,1968,23,0,0,0,0,5613,31500000,0,0,0,1,8,0,22.9,27.389999,4.0599999
Uruguay,165,1969,24,0,0,0,0,5937,35200000,0,0,0.2,1,8,0,23.66,25.530001,-4.27
Uruguay,165,1970,25,0,0,0,0,6156,37900000,0,0,0.2,1,8,0,24.059999,29.08,0.38999999
Uruguay,165,1971,26,0,0,0,0,6140,37700000,0,0,0.2,1,3,-5,22.790001,21.709999,-6.0599999
Uruguay,165,1972,27,0,0,0,0,5971,35700000,0,0,0.2,1,-2,-10,23.360001,30.33,2.9400001
Uruguay,165,1973,28,0,0,0,0,6121,37500000,0,0,0.60000002,1,-8,-16,24.82,19.92,-5.6100001
Uruguay,165,1974,29,0,0,0,0,6226,38800000,0,0,0.40000001,1,-8,-16,25.360001,31.27,2.1900001
Uruguay,165,1975,30,0,0,0,0,6515,42400000,0,0,0.40000001,1,-8,-16,25.35,37.060001,15.35
Uruguay,165,1976,31,0,0,0,0,6673,44500000,0,0,0.40000001,1,-8,-11,26.059999,39.639999,9.3100004
Uruguay,165,1977,32,0,0,0,0,6709,45000000,0,0,0.40000001,1,-8,-6,26.059999,42.560001,22.629999
Uruguay,165,1978,33,0,0,0,0,7058,49800000,0,0,0,1,-7,1,26.059999,40,8.7299995
Uruguay,165,1979,34,0,0,0,0,7570,57300000,0,0,0,1,-7,1,26.76,38,0.94
Uruguay,165,1980,35,0,0,0,0,7944,63100000,0,0,0,1,-7,1,26.059999,35.66,-3.97
Uruguay,165,1981,36,0,0,0,0,8046,64700000,0,0,0,1,-7,1,25.35,34.240002,-8.3199997
Uruguay,165,1982,37,0,0,0,0,7243,52500000,1,0,0,1,-7,1,26.059999,31.620001,-8.3800001
Uruguay,165,1983,38,0,0,0,0,6349,40300000,1,0,0,1,-7,0,26.76,49.290001,11.29
Uruguay,165,1984,39,0,0,0,0,6175,38100000,1,0,0,1,-7,0,26.76,47.959999,12.29
Uruguay,165,1985,40,0,0,0,0,6198,38400000,1,0,0,1,9,16,27.459999,47.860001,13.62
Uruguay,165,1986,41,0,0,0,0,6798,46200000,1,0,0,1,9,16,27.459999,46.48,14.87
Uruguay,165,1987,42,0,0,0,0,7420,55100000,1,0,0,1,9,16,27.459999,40.849998,-8.4399996
Uruguay,165,1988,43,0,0,0,0,7321,53600000,1,0,0,1,9,16,28.870001,42.990002,-4.96
Uruguay,165,1989,44,0,0,0,0,7334,53800000,1,0,0,1,10,17,30.280001,44.619999,-3.24
Uruguay,165,1990,45,0,0,0,0,7267,52800000,1,0,0,1,10,1,34.029999,46.27,-0.20999999
Uruguay,165,1991,46,0,0,0,0,7546,56900000,1,0,0,1,10,1,32.91,43,2.1500001
Uruguay,165,1992,47,0,0,0,0,8180,66900000,1,0,0,1,10,1,34.810001,43.52,0.52999997
Uruguay,165,1993,48,0,0,0,0,8478,71900000,1,0,0,1,10,1,35,41.959999,-2.6600001
Uruguay,165,1994,49,0,0,0,0,8981,80700000,1,0,0,1,10,0,35,43.099998,-3.1700001
Uruguay,165,1995,50,0,0,0,0,8791,77300000,1,0,0,1,10,0,35.220001,40.740002,-2.26
Uruguay,165,1996,51,0,0,0,0,9284,86200000,1,0,0,1,10,0,37.110001,42.27,-1.25
Uruguay,165,1997,52,0,0,0,0,9715,94400000,1,0,0,1,10,0,35.849998,41.16,-0.79000002
Uruguay,165,1998,53,0,0,0,0,10151,103000000,1,0,0,1,10,0,35.849998,40.509998,-2.5799999
Uruguay,165,1999,54,0,0,0,0,9829,96600000,1,0,0,1,9,-1,31.450001,37.380001,-3.3599999
Uruguay,165,2000,55,0,0,0,0,9613,92400000,1,0,0,1,9,-1,31.450001,39.98,-2.29
United Kingdom,200,1945,0,1,1,0,0,7010,49100000,1,1,6,0,10,0,29.17,33,4
United Kingdom,200,1946,1,1,,0,0,7139,51000000,1,1,5,0,10,0,30.139999,35,4
United Kingdom,200,1947,2,2,,1,0,7267,52800000,1,1,5,0,10,0,28.379999,37,4
United Kingdom,200,1948,3,2,,,0,7394,54700000,1,1,4,0,10,0,29.110001,39,8
United Kingdom,200,1949,4,2,,,0,7521,56600000,1,1,4,1,10,0,28.75,41,8
United Kingdom,200,1950,5,2,,,0,7642,58400000,1,1,4,1,10,0,29.629999,43.810001,8.1199999
United Kingdom,200,1951,6,2,,,0,7864,61800000,1,1,5,1,10,0,29.27,51.93,8.1199999
United Kingdom,200,1952,7,3,,,1,7734,59800000,1,1,5,1,10,0,32.93,46.880001,3.0599999
United Kingdom,200,1953,8,3,,,,8103,65700000,1,1,5,1,10,0,31.33,42.529999,-1.28
United Kingdom,200,1954,9,3,,,,8425,71000000,1,1,4.4000001,1,10,0,31.4,41.599998,-2.21
United Kingdom,200,1955,10,3,,,,8770,76900000,1,1,4,1,10,0,31.030001,42.540001,-9.3900003
United Kingdom,200,1956,11,3,,,,8878,78800000,1,1,3.4000001,1,10,0,31.82,41.73,-5.1500001
United Kingdom,200,1957,12,3,,,,8991,80800000,1,1,2.5999999,1,10,0,32.580002,41.490002,-1.04
United Kingdom,200,1958,13,3,,,,9026,81500000,1,1,3.5999999,1,10,0,28.889999,38.389999,-3.21
United Kingdom,200,1959,14,3,,,,9306,86600000,1,1,3.5999999,1,10,0,29.030001,38.23,-4.3200002
United Kingdom,200,1960,15,3,,,,9682,93700000,1,1,3.4000001,1,10,0,25.889999,41.310001,-0.41999999
United Kingdom,200,1961,16,3,,,,9790,95800000,1,1,4,1,10,0,25.219999,39.790001,-1.7
United Kingdom,200,1962,17,3,,,,9840,96800000,1,1,4.4000001,1,10,0,25.219999,38.75,0.36000001
United Kingdom,200,1963,18,3,,,,10167,103000000,1,1,3,1,10,0,25.219999,38.779999,0.56
United Kingdom,200,1964,19,3,,,,10639,113000000,1,1,3,1,10,0,21.950001,38.810001,-2.5
United Kingdom,200,1965,20,3,,,,10852,118000000,1,1,3.2,1,10,0,22.58,37.669998,-2.1199999
United Kingdom,200,1966,21,3,,,,10975,120000000,1,1,2.5999999,1,10,0,22.83,37.540001,-1.21
United Kingdom,200,1967,22,3,,,,11114,124000000,1,1,2.4000001,1,10,0,22.66,38.049999,-0.73000002
United Kingdom,200,1968,23,3,,,,11537,133000000,1,1,2,1,10,0,22.9,42.220001,3.4100001
United Kingdom,200,1969,24,3,,,,11772,139000000,1,1,1.8,1,10,0,23.66,42.5,4.8299999
United Kingdom,200,1970,25,3,,,,12031,145000000,1,1,1.6,1,10,0,24.059999,43.82,6.2800002
United Kingdom,200,1971,26,3,,,,12198,149000000,1,1,1,1,10,0,22.790001,43.549999,5.5
United Kingdom,200,1972,27,3,,,,12592,159000000,1,1,1,1,10,0,23.360001,42.389999,0.17
United Kingdom,200,1973,28,3,,,,13489,182000000,1,1,1,1,10,0,24.82,48.48,5.98
United Kingdom,200,1974,29,3,,,,13283,176000000,1,1,1,1,10,0,25.360001,59.630001,15.81
United Kingdom,200,1975,30,3,,,,13184,174000000,1,1,1.4,1,10,0,25.35,52.59,9.04
United Kingdom,200,1976,31,3,,,,13566,184000000,1,1,2,1,10,0,26.059999,57.27,14.88
United Kingdom,200,1977,32,3,,,,13890,193000000,1,1,1.8,1,10,0,26.059999,58.779999,10.29
United Kingdom,200,1978,33,3,,,,14342,206000000,1,1,1.6,1,10,0,26.059999,55.209999,-4.4200001
United Kingdom,200,1979,34,3,,,,14701,216000000,1,1,1.4,1,10,0,26.76,55.220001,2.6199999
United Kingdom,200,1980,35,3,,,,14340,206000000,1,1,1,1,10,0,26.059999,52.049999,-5.2199998
United Kingdom,200,1981,36,3,,,,14104,199000000,1,1,0.40000001,1,10,0,25.35,50.380001,-8.3900003
United Kingdom,200,1982,37,3,,,,14411,208000000,1,1,0.60000002,1,10,0,26.059999,50.639999,-4.5700002
United Kingdom,200,1983,38,3,,,,14946,223000000,1,1,0.80000001,1,10,0,26.76,51.970001,-3.24
United Kingdom,200,1984,39,3,,,,15280,233000000,1,1,1.4,1,10,0,26.76,56.810001,4.77
United Kingdom,200,1985,40,3,,,,15787,249000000,1,1,1.8,1,10,0,27.459999,56.5,6.1100001
United Kingdom,200,1986,41,3,,,,16378,268000000,1,1,2.4000001,1,10,0,27.459999,52.07,1.42
United Kingdom,200,1987,42,3,,,,17046,291000000,1,1,2,1,10,0,27.459999,51.950001,-0.02
United Kingdom,200,1988,43,3,,,,17933,322000000,1,1,2,1,10,0,28.870001,49.580002,-7.23
United Kingdom,200,1989,44,3,,,,18271,334000000,1,1,1.4,1,10,0,30.280001,51.400002,-5.0900002
United Kingdom,200,1990,45,3,,,,18311,335000000,1,1,1,1,10,0,34.029999,50.630001,-1.4400001
United Kingdom,200,1991,46,3,,,,17956,322000000,1,1,0.80000001,1,10,0,32.91,47.43,-4.5300002
United Kingdom,200,1992,47,3,,,,17944,322000000,1,0,1.4,1,10,0,34.810001,48.419998,-1.16
United Kingdom,200,1993,48,3,,,,18334,336000000,1,0,1.6,1,10,0,35,51.959999,0.56
United Kingdom,200,1994,49,3,,,,19126,366000000,1,0,1.8,1,10,0,35,53.68,3.0599999
United Kingdom,200,1995,50,3,,,,19603,384000000,1,0,1.6,1,10,0,35.220001,57.09,9.6599998
United Kingdom,200,1996,51,3,,,,20066,403000000,1,0,1.6,1,10,0,37.110001,59.080002,10.66
United Kingdom,200,1997,52,3,,,,20707,429000000,1,0,1.2,1,10,0,35.849998,57.09,5.1300001
United Kingdom,200,1998,53,3,,,,21287,453000000,1,0,1,1,10,0,35.849998,54.290001,0.60000002
United Kingdom,200,1999,54,3,,,,21647,469000000,1,0,1,1,10,0,31.450001,54.290001,-2.8
United Kingdom,200,2000,55,3,,,,22190,492000000,1,0,1.4,1,10,0,31.450001,57.91,-1.17
Ireland,205,1945,0,0,0,0,0,,,0,0,,0,8,0,29.17,,
Ireland,205,1946,1,0,0,0,0,,,0,0,,0,8,0,30.139999,,
Ireland,205,1947,2,0,0,0,0,,,0,0,,0,8,0,28.379999,,
Ireland,205,1948,3,0,0,0,0,,,0,0,,0,8,0,29.110001,,
